DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NE,R5300,TJ,IT,2023,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NE,W6210,TJ,IT,2021,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NE,W6210,TJ,IT,2022,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NE,W6210,TJ,IT,2023,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1990,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1991,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1992,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1993,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1994,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1995,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1996,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1997,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1998,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,1999,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2000,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2001,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2002,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2003,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2004,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2005,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2006,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2007,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2008,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2009,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2010,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2011,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2012,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2013,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2014,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2015,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2016,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2017,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2018,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2019,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2020,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2021,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2022,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5110-5150_W6000RI,TJ,IT,2023,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1990,41.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1991,47.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1992,53.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1993,59.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1994,71.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1995,63.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1996,64.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1997,74.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1998,64.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,1999,75.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2000,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2001,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2002,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2003,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2004,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2005,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2006,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2007,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2008,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2009,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2010,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2011,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2012,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2013,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2014,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2015,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2016,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2017,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2018,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2019,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2020,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2021,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2022,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5160,THS_T,IT,2023,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1990,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1991,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1992,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1993,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1994,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1995,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1996,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1997,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1998,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,1999,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2000,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2001,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2002,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2003,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2004,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2005,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2006,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2007,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2008,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2009,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2010,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2011,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2012,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2013,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2014,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2015,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2016,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2017,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2018,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2019,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2020,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2021,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2022,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210E,THS_T,IT,2023,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1990,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1991,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1992,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1993,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1994,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1995,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1996,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1997,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1998,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,1999,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2000,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2001,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2002,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2003,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2004,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2005,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2006,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2007,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2008,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2009,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2010,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2011,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2012,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2013,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2014,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2015,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2016,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2017,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2018,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2019,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2020,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2021,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2022,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5210P,THS_T,IT,2023,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1990,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1991,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1992,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1993,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1994,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1995,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1996,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1997,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1998,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,1999,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2000,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2001,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2002,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2003,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2004,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2005,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2006,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2007,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2008,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2009,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2010,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2011,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2012,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2013,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2014,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2015,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2016,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2017,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2018,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2019,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2020,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2021,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2022,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5220P,THS_T,IT,2023,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1990,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1991,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1992,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1993,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1994,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1995,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1996,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1997,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1998,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,1999,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2000,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2001,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2002,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2003,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2004,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2005,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2006,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2007,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2008,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2009,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2010,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2011,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2012,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2013,0.000,,
ESTAT:NRG_CB_RW(1.0),21/07/26 23:00:00,A,FC_OTH_NSP_E,R5230P,THS_T,IT,2014,0.000,,
